date,state,percentile,variable,income
2019-01-01,Pulau Pinang,63,mean,7567
2019-01-01,Pulau Pinang,64,mean,7673
2019-01-01,Pulau Pinang,65,mean,7778
2019-01-01,Pulau Pinang,66,mean,7932
2019-01-01,Pulau Pinang,67,mean,8078
2019-01-01,Pulau Pinang,68,mean,8203
2019-01-01,Pulau Pinang,69,mean,8327
2019-01-01,Pulau Pinang,70,mean,8484
2019-01-01,Pulau Pinang,71,mean,8653
2019-01-01,Pulau Pinang,72,mean,8814
2019-01-01,Pulau Pinang,73,mean,8982
2019-01-01,Pulau Pinang,74,mean,9161
2019-01-01,Pulau Pinang,75,mean,9409
2019-01-01,Pulau Pinang,76,mean,9669
2019-01-01,Pulau Pinang,77,mean,9917
2019-01-01,Pulau Pinang,78,mean,10161
2019-01-01,Pulau Pinang,79,mean,10337
2019-01-01,Pulau Pinang,80,mean,10571
2019-01-01,Pulau Pinang,81,mean,10791
2019-01-01,Pulau Pinang,82,mean,11045
2019-01-01,Pulau Pinang,83,mean,11273
2019-01-01,Pulau Pinang,84,mean,11524
2019-01-01,Pulau Pinang,85,mean,11840
2019-01-01,Pulau Pinang,86,mean,12127
2019-01-01,Pulau Pinang,87,mean,12423
2019-01-01,Pulau Pinang,88,mean,12843
2019-01-01,Pulau Pinang,89,mean,13314
2019-01-01,Pulau Pinang,90,mean,13743
2019-01-01,Pulau Pinang,91,mean,14297
2019-01-01,Pulau Pinang,92,mean,14810
2019-01-01,Pulau Pinang,93,mean,15505
2019-01-01,Pulau Pinang,94,mean,16139
2019-01-01,Pulau Pinang,95,mean,16967
2019-01-01,Pulau Pinang,96,mean,18291
2019-01-01,Pulau Pinang,97,mean,20080
2019-01-01,Pulau Pinang,98,mean,22355
2019-01-01,Pulau Pinang,99,mean,27894
2019-01-01,Pulau Pinang,100,mean,48206
2019-01-01,Perak,1,mean,788
2019-01-01,Perak,2,mean,1094
2019-01-01,Perak,3,mean,1231
2019-01-01,Perak,4,mean,1480
2019-01-01,Perak,5,mean,1599
2019-01-01,Perak,6,mean,1704
2019-01-01,Perak,7,mean,1791
2019-01-01,Perak,8,mean,1863
2019-01-01,Perak,9,mean,1942
2019-01-01,Perak,10,mean,2011
2019-01-01,Perak,11,mean,2084
2019-01-01,Perak,12,mean,2154
2019-01-01,Perak,13,mean,2229
2019-01-01,Perak,14,mean,2318
2019-01-01,Perak,15,mean,2375
2019-01-01,Perak,16,mean,2443
2019-01-01,Perak,17,mean,2502
2019-01-01,Perak,18,mean,2534
2019-01-01,Perak,19,mean,2563
2019-01-01,Perak,20,mean,2596
2019-01-01,Perak,21,mean,2634
2019-01-01,Perak,22,mean,2669
2019-01-01,Perak,23,mean,2705
2019-01-01,Perak,24,mean,2752
2019-01-01,Perak,25,mean,2798
2019-01-01,Perak,26,mean,2848
2019-01-01,Perak,27,mean,2895
2019-01-01,Perak,28,mean,2939
2019-01-01,Perak,29,mean,2981
2019-01-01,Perak,30,mean,3023
2019-01-01,Perak,31,mean,3083
2019-01-01,Perak,32,mean,3155
2019-01-01,Perak,33,mean,3210
2019-01-01,Perak,34,mean,3268
2019-01-01,Perak,35,mean,3318
2019-01-01,Perak,36,mean,3383
2019-01-01,Perak,37,mean,3450
2019-01-01,Perak,38,mean,3516
2019-01-01,Perak,39,mean,3573
2019-01-01,Perak,40,mean,3628
2019-01-01,Perak,41,mean,3688
2019-01-01,Perak,42,mean,3747
2019-01-01,Perak,43,mean,3811
2019-01-01,Perak,44,mean,3877
2019-01-01,Perak,45,mean,3933
2019-01-01,Perak,46,mean,3998
2019-01-01,Perak,47,mean,4062
2019-01-01,Perak,48,mean,4119
2019-01-01,Perak,49,mean,4173
2019-01-01,Perak,50,mean,4243
2019-01-01,Perak,51,mean,4310
2019-01-01,Perak,52,mean,4377
2019-01-01,Perak,53,mean,4447
2019-01-01,Perak,54,mean,4522
2019-01-01,Perak,55,mean,4607
2019-01-01,Perak,56,mean,4670
2019-01-01,Perak,57,mean,4746
2019-01-01,Perak,58,mean,4821
2019-01-01,Perak,59,mean,4906
2019-01-01,Perak,60,mean,4996
2019-01-01,Perak,61,mean,5081
2019-01-01,Perak,62,mean,5163
2019-01-01,Perak,63,mean,5261
2019-01-01,Perak,64,mean,5355
2019-01-01,Perak,65,mean,5484
2019-01-01,Perak,66,mean,5598
2019-01-01,Perak,67,mean,5748
2019-01-01,Perak,68,mean,5856
2019-01-01,Perak,69,mean,5960
2019-01-01,Perak,70,mean,6042
2019-01-01,Perak,71,mean,6152
2019-01-01,Perak,72,mean,6268
2019-01-01,Perak,73,mean,6383
2019-01-01,Perak,74,mean,6516
2019-01-01,Perak,75,mean,6660
2019-01-01,Perak,76,mean,6795
2019-01-01,Perak,77,mean,6934
2019-01-01,Perak,78,mean,7134
2019-01-01,Perak,79,mean,7336
2019-01-01,Perak,80,mean,7537
2019-01-01,Perak,81,mean,7744
2019-01-01,Perak,82,mean,7915
2019-01-01,Perak,83,mean,8109
2019-01-01,Perak,84,mean,8376
2019-01-01,Perak,85,mean,8629
2019-01-01,Perak,86,mean,8881
2019-01-01,Perak,87,mean,9146
2019-01-01,Perak,88,mean,9425
2019-01-01,Perak,89,mean,9771
2019-01-01,Perak,90,mean,10154
2019-01-01,Perak,91,mean,10493
2019-01-01,Perak,92,mean,10986
2019-01-01,Perak,93,mean,11597
2019-01-01,Perak,94,mean,12257
2019-01-01,Perak,95,mean,13223
2019-01-01,Perak,96,mean,14158
2019-01-01,Perak,97,mean,15155
2019-01-01,Perak,98,mean,16721
2019-01-01,Perak,99,mean,20057
2019-01-01,Perak,100,mean,41685
2019-01-01,Perlis,1,mean,740
2019-01-01,Perlis,2,mean,988
2019-01-01,Perlis,3,mean,1142
2019-01-01,Perlis,4,mean,1454
2019-01-01,Perlis,5,mean,1581
2019-01-01,Perlis,6,mean,1687
2019-01-01,Perlis,7,mean,1806
2019-01-01,Perlis,8,mean,1944
2019-01-01,Perlis,9,mean,2042
2019-01-01,Perlis,10,mean,2125
2019-01-01,Perlis,11,mean,2187
2019-01-01,Perlis,12,mean,2255
2019-01-01,Perlis,13,mean,2336
2019-01-01,Perlis,14,mean,2430
2019-01-01,Perlis,15,mean,2479
2019-01-01,Perlis,16,mean,2507
2019-01-01,Perlis,17,mean,2538
2019-01-01,Perlis,18,mean,2575
2019-01-01,Perlis,19,mean,2606
2019-01-01,Perlis,20,mean,2643
2019-01-01,Perlis,21,mean,2682
2019-01-01,Perlis,22,mean,2712
2019-01-01,Perlis,23,mean,2758
2019-01-01,Perlis,24,mean,2811
2019-01-01,Perlis,25,mean,2861
2019-01-01,Perlis,26,mean,2929
2019-01-01,Perlis,27,mean,2996
2019-01-01,Perlis,28,mean,3036
2019-01-01,Perlis,29,mean,3107
2019-01-01,Perlis,30,mean,3194
2019-01-01,Perlis,31,mean,3270
2019-01-01,Perlis,32,mean,3328
2019-01-01,Perlis,33,mean,3395
2019-01-01,Perlis,34,mean,3463
2019-01-01,Perlis,35,mean,3524
2019-01-01,Perlis,36,mean,3589
2019-01-01,Perlis,37,mean,3649
2019-01-01,Perlis,38,mean,3726
2019-01-01,Perlis,39,mean,3795
2019-01-01,Perlis,40,mean,3853
2019-01-01,Perlis,41,mean,3894
2019-01-01,Perlis,42,mean,3953
2019-01-01,Perlis,43,mean,4015
2019-01-01,Perlis,44,mean,4087
2019-01-01,Perlis,45,mean,4174
2019-01-01,Perlis,46,mean,4254
2019-01-01,Perlis,47,mean,4297
2019-01-01,Perlis,48,mean,4378
2019-01-01,Perlis,49,mean,4474
2019-01-01,Perlis,50,mean,4546
2019-01-01,Perlis,51,mean,4619
2019-01-01,Perlis,52,mean,4678
2019-01-01,Perlis,53,mean,4736
2019-01-01,Perlis,54,mean,4829
2019-01-01,Perlis,55,mean,4931
2019-01-01,Perlis,56,mean,4992
2019-01-01,Perlis,57,mean,5032
2019-01-01,Perlis,58,mean,5086
2019-01-01,Perlis,59,mean,5193
2019-01-01,Perlis,60,mean,5317
2019-01-01,Perlis,61,mean,5402
2019-01-01,Perlis,62,mean,5518
2019-01-01,Perlis,63,mean,5612
2019-01-01,Perlis,64,mean,5711
2019-01-01,Perlis,65,mean,5827
2019-01-01,Perlis,66,mean,5940
2019-01-01,Perlis,67,mean,6050
2019-01-01,Perlis,68,mean,6135
2019-01-01,Perlis,69,mean,6259
2019-01-01,Perlis,70,mean,6404
2019-01-01,Perlis,71,mean,6494
2019-01-01,Perlis,72,mean,6635
2019-01-01,Perlis,73,mean,6789
2019-01-01,Perlis,74,mean,6892
2019-01-01,Perlis,75,mean,7043
2019-01-01,Perlis,76,mean,7169
2019-01-01,Perlis,77,mean,7327
2019-01-01,Perlis,78,mean,7440
2019-01-01,Perlis,79,mean,7605
2019-01-01,Perlis,80,mean,7790
2019-01-01,Perlis,81,mean,7997
2019-01-01,Perlis,82,mean,8199
2019-01-01,Perlis,83,mean,8371
2019-01-01,Perlis,84,mean,8522
2019-01-01,Perlis,85,mean,8673
2019-01-01,Perlis,86,mean,8839
2019-01-01,Perlis,87,mean,9004
2019-01-01,Perlis,88,mean,9191
2019-01-01,Perlis,89,mean,9444
2019-01-01,Perlis,90,mean,9707
2019-01-01,Perlis,91,mean,10085
2019-01-01,Perlis,92,mean,10472
2019-01-01,Perlis,93,mean,10977
2019-01-01,Perlis,94,mean,11424
2019-01-01,Perlis,95,mean,11831
2019-01-01,Perlis,96,mean,12362
2019-01-01,Perlis,97,mean,13226
2019-01-01,Perlis,98,mean,14342
2019-01-01,Perlis,99,mean,16038
2019-01-01,Perlis,100,mean,23218
2019-01-01,Selangor,1,mean,1460
2019-01-01,Selangor,2,mean,2006
2019-01-01,Selangor,3,mean,2326
2019-01-01,Selangor,4,mean,2544
2019-01-01,Selangor,5,mean,2673
2019-01-01,Selangor,6,mean,2845
2019-01-01,Selangor,7,mean,3021
2019-01-01,Selangor,8,mean,3167
2019-01-01,Selangor,9,mean,3310
2019-01-01,Selangor,10,mean,3422
2019-01-01,Selangor,11,mean,3540
2019-01-01,Selangor,12,mean,3654
2019-01-01,Selangor,13,mean,3774
2019-01-01,Selangor,14,mean,3903
2019-01-01,Selangor,15,mean,4018
2019-01-01,Selangor,16,mean,4122
2019-01-01,Selangor,17,mean,4240
2019-01-01,Selangor,18,mean,4350
2019-01-01,Selangor,19,mean,4464
2019-01-01,Selangor,20,mean,4601
2019-01-01,Selangor,21,mean,4714
2019-01-01,Selangor,22,mean,4831
2019-01-01,Selangor,23,mean,4961
2019-01-01,Selangor,24,mean,5085
2019-01-01,Selangor,25,mean,5201
2019-01-01,Selangor,26,mean,5311
2019-01-01,Selangor,27,mean,5419
2019-01-01,Selangor,28,mean,5555
2019-01-01,Selangor,29,mean,5673
2019-01-01,Selangor,30,mean,5780
2019-01-01,Selangor,31,mean,5881
2019-01-01,Selangor,32,mean,5998
2019-01-01,Selangor,33,mean,6120
2019-01-01,Selangor,34,mean,6257
2019-01-01,Selangor,35,mean,6366
2019-01-01,Selangor,36,mean,6483
2019-01-01,Selangor,37,mean,6597
2019-01-01,Selangor,38,mean,6708
2019-01-01,Selangor,39,mean,6825
2019-01-01,Selangor,40,mean,6919
2019-01-01,Selangor,41,mean,7008
2019-01-01,Selangor,42,mean,7108
2019-01-01,Selangor,43,mean,7214
2019-01-01,Selangor,44,mean,7334
2019-01-01,Selangor,45,mean,7459
2019-01-01,Selangor,46,mean,7581
2019-01-01,Selangor,47,mean,7725
2019-01-01,Selangor,48,mean,7874
2019-01-01,Selangor,49,mean,8013
2019-01-01,Selangor,50,mean,8142
2019-01-01,Selangor,51,mean,8268
2019-01-01,Selangor,52,mean,8422
2019-01-01,Selangor,53,mean,8569
2019-01-01,Selangor,54,mean,8706
2019-01-01,Selangor,55,mean,8843
2019-01-01,Selangor,56,mean,8990
2019-01-01,Selangor,57,mean,9153
2019-01-01,Selangor,58,mean,9301
2019-01-01,Selangor,59,mean,9482
2019-01-01,Selangor,60,mean,9650
2019-01-01,Selangor,61,mean,9823
2019-01-01,Selangor,62,mean,9984
2019-01-01,Selangor,63,mean,10143
2019-01-01,Selangor,64,mean,10337
2019-01-01,Selangor,65,mean,10523
2019-01-01,Selangor,66,mean,10709
2019-01-01,Selangor,67,mean,10912
2019-01-01,Selangor,68,mean,11110
2019-01-01,Selangor,69,mean,11311
2019-01-01,Selangor,70,mean,11534
2019-01-01,Selangor,71,mean,11754
2019-01-01,Selangor,72,mean,11955
2019-01-01,Selangor,73,mean,12200
2019-01-01,Selangor,74,mean,12461
2019-01-01,Selangor,75,mean,12730
2019-01-01,Selangor,76,mean,13023
2019-01-01,Selangor,77,mean,13316
2019-01-01,Selangor,78,mean,13636
2019-01-01,Selangor,79,mean,13957
2019-01-01,Selangor,80,mean,14278
2019-01-01,Selangor,81,mean,14609
2019-01-01,Selangor,82,mean,14994
2019-01-01,Selangor,83,mean,15426
2019-01-01,Selangor,84,mean,15864
2019-01-01,Selangor,85,mean,16437
2019-01-01,Selangor,86,mean,17066
2019-01-01,Selangor,87,mean,17574
2019-01-01,Selangor,88,mean,18217
2019-01-01,Selangor,89,mean,18946
2019-01-01,Selangor,90,mean,19753
2019-01-01,Selangor,91,mean,20615
2019-01-01,Selangor,92,mean,21704
2019-01-01,Selangor,93,mean,23001
2019-01-01,Selangor,94,mean,24298
2019-01-01,Selangor,95,mean,25948
2019-01-01,Selangor,96,mean,27880
2019-01-01,Selangor,97,mean,31004
2019-01-01,Selangor,98,mean,35649
2019-01-01,Selangor,99,mean,43410
2019-01-01,Selangor,100,mean,76460
2019-01-01,Terengganu,1,mean,961
2019-01-01,Terengganu,2,mean,1515
2019-01-01,Terengganu,3,mean,1823
2019-01-01,Terengganu,4,mean,2074
2019-01-01,Terengganu,5,mean,2266
2019-01-01,Terengganu,6,mean,2478
2019-01-01,Terengganu,7,mean,2586
2019-01-01,Terengganu,8,mean,2670
2019-01-01,Terengganu,9,mean,2810
2019-01-01,Terengganu,10,mean,2892
2019-01-01,Terengganu,11,mean,2958
2019-01-01,Terengganu,12,mean,3012
2019-01-01,Terengganu,13,mean,3054
2019-01-01,Terengganu,14,mean,3086
2019-01-01,Terengganu,15,mean,3126
2019-01-01,Terengganu,16,mean,3168
2019-01-01,Terengganu,17,mean,3211
2019-01-01,Terengganu,18,mean,3249
2019-01-01,Terengganu,19,mean,3292
2019-01-01,Terengganu,20,mean,3344
2019-01-01,Terengganu,21,mean,3401
2019-01-01,Terengganu,22,mean,3472
2019-01-01,Terengganu,23,mean,3533
2019-01-01,Terengganu,24,mean,3580
2019-01-01,Terengganu,25,mean,3633
2019-01-01,Terengganu,26,mean,3689
2019-01-01,Terengganu,27,mean,3751
2019-01-01,Terengganu,28,mean,3820
2019-01-01,Terengganu,29,mean,3883
2019-01-01,Terengganu,30,mean,3948
2019-01-01,Terengganu,31,mean,4032
2019-01-01,Terengganu,32,mean,4103
2019-01-01,Terengganu,33,mean,4189
2019-01-01,Terengganu,34,mean,4252
2019-01-01,Terengganu,35,mean,4304
2019-01-01,Terengganu,36,mean,4365
2019-01-01,Terengganu,37,mean,4445
2019-01-01,Terengganu,38,mean,4515
2019-01-01,Terengganu,39,mean,4586
2019-01-01,Terengganu,40,mean,4666
2019-01-01,Terengganu,41,mean,4766
2019-01-01,Terengganu,42,mean,4846
2019-01-01,Terengganu,43,mean,4944
2019-01-01,Terengganu,44,mean,5024
2019-01-01,Terengganu,45,mean,5118
2019-01-01,Terengganu,46,mean,5197
2019-01-01,Terengganu,47,mean,5279
2019-01-01,Terengganu,48,mean,5358
2019-01-01,Terengganu,49,mean,5449
2019-01-01,Terengganu,50,mean,5522
2019-01-01,Terengganu,51,mean,5594
2019-01-01,Terengganu,52,mean,5687
2019-01-01,Terengganu,53,mean,5779
2019-01-01,Terengganu,54,mean,5877
2019-01-01,Terengganu,55,mean,6000
2019-01-01,Terengganu,56,mean,6106
2019-01-01,Terengganu,57,mean,6186
2019-01-01,Terengganu,58,mean,6299
2019-01-01,Terengganu,59,mean,6400
2019-01-01,Terengganu,60,mean,6504
2019-01-01,Terengganu,61,mean,6577
2019-01-01,Terengganu,62,mean,6685
2019-01-01,Terengganu,63,mean,6778
2019-01-01,Terengganu,64,mean,6882
2019-01-01,Terengganu,65,mean,6985
2019-01-01,Terengganu,66,mean,7062
2019-01-01,Terengganu,67,mean,7184
2019-01-01,Terengganu,68,mean,7299
2019-01-01,Terengganu,69,mean,7404
2019-01-01,Terengganu,70,mean,7526
2019-01-01,Terengganu,71,mean,7656
2019-01-01,Terengganu,72,mean,7775
2019-01-01,Terengganu,73,mean,7916
2019-01-01,Terengganu,74,mean,8102
2019-01-01,Terengganu,75,mean,8286
2019-01-01,Terengganu,76,mean,8481
2019-01-01,Terengganu,77,mean,8653
2019-01-01,Terengganu,78,mean,8834
2019-01-01,Terengganu,79,mean,9030
2019-01-01,Terengganu,80,mean,9192
2019-01-01,Terengganu,81,mean,9338
2019-01-01,Terengganu,82,mean,9561
2019-01-01,Terengganu,83,mean,9761
2019-01-01,Terengganu,84,mean,9989
2019-01-01,Terengganu,85,mean,10220
2019-01-01,Terengganu,86,mean,10478
2019-01-01,Terengganu,87,mean,10833
2019-01-01,Terengganu,88,mean,11205
2019-01-01,Terengganu,89,mean,11628
2019-01-01,Terengganu,90,mean,11974
2019-01-01,Terengganu,91,mean,12382
2019-01-01,Terengganu,92,mean,12846
2019-01-01,Terengganu,93,mean,13358
2019-01-01,Terengganu,94,mean,14034
2019-01-01,Terengganu,95,mean,14869
2019-01-01,Terengganu,96,mean,15880
2019-01-01,Terengganu,97,mean,16860
2019-01-01,Terengganu,98,mean,18359
2019-01-01,Terengganu,99,mean,21867
2019-01-01,Terengganu,100,mean,36465
2019-01-01,Sabah,1,mean,835
2019-01-01,Sabah,2,mean,1059
2019-01-01,Sabah,3,mean,1167
2019-01-01,Sabah,4,mean,1309
2019-01-01,Sabah,5,mean,1460
2019-01-01,Sabah,6,mean,1554
2019-01-01,Sabah,7,mean,1623
2019-01-01,Sabah,8,mean,1682
2019-01-01,Sabah,9,mean,1742
2019-01-01,Sabah,10,mean,1806
2019-01-01,Sabah,11,mean,1865
2019-01-01,Sabah,12,mean,1937
2019-01-01,Sabah,13,mean,1999
2019-01-01,Sabah,14,mean,2058
2019-01-01,Sabah,15,mean,2108
2019-01-01,Sabah,16,mean,2164
2019-01-01,Sabah,17,mean,2227
2019-01-01,Sabah,18,mean,2296
2019-01-01,Sabah,19,mean,2360
2019-01-01,Sabah,20,mean,2416
2019-01-01,Sabah,21,mean,2469
2019-01-01,Sabah,22,mean,2511
2019-01-01,Sabah,23,mean,2544
2019-01-01,Sabah,24,mean,2572
2019-01-01,Sabah,25,mean,2602
2019-01-01,Sabah,26,mean,2642
2019-01-01,Sabah,27,mean,2679
2019-01-01,Sabah,28,mean,2721
2019-01-01,Sabah,29,mean,2775
2019-01-01,Sabah,30,mean,2832
2019-01-01,Sabah,31,mean,2895
2019-01-01,Sabah,32,mean,2957
2019-01-01,Sabah,33,mean,3016
2019-01-01,Sabah,34,mean,3078
2019-01-01,Sabah,35,mean,3138
2019-01-01,Sabah,36,mean,3196
2019-01-01,Sabah,37,mean,3263
2019-01-01,Sabah,38,mean,3328
2019-01-01,Sabah,39,mean,3388
2019-01-01,Sabah,40,mean,3454
2019-01-01,Sabah,41,mean,3528
2019-01-01,Sabah,42,mean,3600
2019-01-01,Sabah,43,mean,3679
2019-01-01,Sabah,44,mean,3756
2019-01-01,Sabah,45,mean,3827
2019-01-01,Sabah,46,mean,3897
2019-01-01,Sabah,47,mean,3977
2019-01-01,Sabah,48,mean,4051
2019-01-01,Sabah,49,mean,4112
2019-01-01,Sabah,50,mean,4187
2019-01-01,Sabah,51,mean,4279
2019-01-01,Sabah,52,mean,4367
2019-01-01,Sabah,53,mean,4450
2019-01-01,Sabah,54,mean,4527
2019-01-01,Sabah,55,mean,4621
2019-01-01,Sabah,56,mean,4719
2019-01-01,Sabah,57,mean,4816
2019-01-01,Sabah,58,mean,4926
2019-01-01,Sabah,59,mean,5023
2019-01-01,Sabah,60,mean,5129
2019-01-01,Sabah,61,mean,5230
2019-01-01,Sabah,62,mean,5340
2019-01-01,Sabah,63,mean,5457
2019-01-01,Sabah,64,mean,5565
2019-01-01,Sabah,65,mean,5688
2019-01-01,Sabah,66,mean,5822
2019-01-01,Sabah,67,mean,5935
2019-01-01,Sabah,68,mean,6049
2019-01-01,Sabah,69,mean,6185
2019-01-01,Sabah,70,mean,6300
2019-01-01,Sabah,71,mean,6435
2019-01-01,Sabah,72,mean,6577
2019-01-01,Sabah,73,mean,6735
2019-01-01,Sabah,74,mean,6914
2019-01-01,Sabah,75,mean,7083
2019-01-01,Sabah,76,mean,7264
2019-01-01,Sabah,77,mean,7441
2019-01-01,Sabah,78,mean,7656
2019-01-01,Sabah,79,mean,7879
2019-01-01,Sabah,80,mean,8107
2019-01-01,Sabah,81,mean,8304
2019-01-01,Sabah,82,mean,8528
2019-01-01,Sabah,83,mean,8787
2019-01-01,Sabah,84,mean,9098
2019-01-01,Sabah,85,mean,9409
2019-01-01,Sabah,86,mean,9726
2019-01-01,Sabah,87,mean,10052
2019-01-01,Sabah,88,mean,10419
2019-01-01,Sabah,89,mean,10841
2019-01-01,Sabah,90,mean,11251
2019-01-01,Sabah,91,mean,11679
2019-01-01,Sabah,92,mean,12159
2019-01-01,Sabah,93,mean,12693
2019-01-01,Sabah,94,mean,13371
2019-01-01,Sabah,95,mean,14189
2019-01-01,Sabah,96,mean,15306
2019-01-01,Sabah,97,mean,16532
2019-01-01,Sabah,98,mean,18383
2019-01-01,Sabah,99,mean,21323
2019-01-01,Sabah,100,mean,33776
2019-01-01,Sarawak,1,mean,892
2019-01-01,Sarawak,2,mean,1095
2019-01-01,Sarawak,3,mean,1197
2019-01-01,Sarawak,4,mean,1366
2019-01-01,Sarawak,5,mean,1504
2019-01-01,Sarawak,6,mean,1593
2019-01-01,Sarawak,7,mean,1678
2019-01-01,Sarawak,8,mean,1762
2019-01-01,Sarawak,9,mean,1836
2019-01-01,Sarawak,10,mean,1911
2019-01-01,Sarawak,11,mean,1984
2019-01-01,Sarawak,12,mean,2055
2019-01-01,Sarawak,13,mean,2116
2019-01-01,Sarawak,14,mean,2175
2019-01-01,Sarawak,15,mean,2230
2019-01-01,Sarawak,16,mean,2294
2019-01-01,Sarawak,17,mean,2367
2019-01-01,Sarawak,18,mean,2428
2019-01-01,Sarawak,19,mean,2486
2019-01-01,Sarawak,20,mean,2525
2019-01-01,Sarawak,21,mean,2557
2019-01-01,Sarawak,22,mean,2591
2019-01-01,Sarawak,23,mean,2632
2019-01-01,Sarawak,24,mean,2677
2019-01-01,Sarawak,25,mean,2717
2019-01-01,Sarawak,26,mean,2772
2019-01-01,Sarawak,27,mean,2832
2019-01-01,Sarawak,28,mean,2883
2019-01-01,Sarawak,29,mean,2938
2019-01-01,Sarawak,30,mean,2999
2019-01-01,Sarawak,31,mean,3062
2019-01-01,Sarawak,32,mean,3131
2019-01-01,Sarawak,33,mean,3191
2019-01-01,Sarawak,34,mean,3256
2019-01-01,Sarawak,35,mean,3319
2019-01-01,Sarawak,36,mean,3388
2019-01-01,Sarawak,37,mean,3457
2019-01-01,Sarawak,38,mean,3529
2019-01-01,Sarawak,39,mean,3608
2019-01-01,Sarawak,40,mean,3689
2019-01-01,Sarawak,41,mean,3759
2019-01-01,Sarawak,42,mean,3839
2019-01-01,Sarawak,43,mean,3914
2019-01-01,Sarawak,44,mean,3994
2019-01-01,Sarawak,45,mean,4068
2019-01-01,Sarawak,46,mean,4158
2019-01-01,Sarawak,47,mean,4240
2019-01-01,Sarawak,48,mean,4317
2019-01-01,Sarawak,49,mean,4411
2019-01-01,Sarawak,50,mean,4501
2019-01-01,Sarawak,51,mean,4588
2019-01-01,Sarawak,52,mean,4678
2019-01-01,Sarawak,53,mean,4759
2019-01-01,Sarawak,54,mean,4845
2019-01-01,Sarawak,55,mean,4929
2019-01-01,Sarawak,56,mean,5025
2019-01-01,Sarawak,57,mean,5132
2019-01-01,Sarawak,58,mean,5222
2019-01-01,Sarawak,59,mean,5316
2019-01-01,Sarawak,60,mean,5423
2019-01-01,Sarawak,61,mean,5526
2019-01-01,Sarawak,62,mean,5637
2019-01-01,Sarawak,63,mean,5774
2019-01-01,Sarawak,64,mean,5899
2019-01-01,Sarawak,65,mean,6023
2019-01-01,Sarawak,66,mean,6159
2019-01-01,Sarawak,67,mean,6301
2019-01-01,Sarawak,68,mean,6423
2019-01-01,Sarawak,69,mean,6550
2019-01-01,Sarawak,70,mean,6690
2019-01-01,Sarawak,71,mean,6843
2019-01-01,Sarawak,72,mean,6982
2019-01-01,Sarawak,73,mean,7140
2019-01-01,Sarawak,74,mean,7292
2019-01-01,Sarawak,75,mean,7475
2019-01-01,Sarawak,76,mean,7687
2019-01-01,Sarawak,77,mean,7897
2019-01-01,Sarawak,78,mean,8088
2019-01-01,Sarawak,79,mean,8277
2019-01-01,Sarawak,80,mean,8512
2019-01-01,Sarawak,81,mean,8776
2019-01-01,Sarawak,82,mean,9019
2019-01-01,Sarawak,83,mean,9243
2019-01-01,Sarawak,84,mean,9543
2019-01-01,Sarawak,85,mean,9840
2019-01-01,Sarawak,86,mean,10183
2019-01-01,Sarawak,87,mean,10551
2019-01-01,Sarawak,88,mean,10888
2019-01-01,Sarawak,89,mean,11237
2019-01-01,Sarawak,90,mean,11668
2019-01-01,Sarawak,91,mean,12071
2019-01-01,Sarawak,92,mean,12628
2019-01-01,Sarawak,93,mean,13201
2019-01-01,Sarawak,94,mean,13896
2019-01-01,Sarawak,95,mean,14644
2019-01-01,Sarawak,96,mean,15490
2019-01-01,Sarawak,97,mean,16565
2019-01-01,Sarawak,98,mean,18210
2019-01-01,Sarawak,99,mean,21076
2019-01-01,Sarawak,100,mean,30282
2019-01-01,W.P. Kuala Lumpur,1,mean,2462
2019-01-01,W.P. Kuala Lumpur,2,mean,3389
2019-01-01,W.P. Kuala Lumpur,3,mean,3701
2019-01-01,W.P. Kuala Lumpur,4,mean,3954
2019-01-01,W.P. Kuala Lumpur,5,mean,4223
2019-01-01,W.P. Kuala Lumpur,6,mean,4423
2019-01-01,W.P. Kuala Lumpur,7,mean,4576
2019-01-01,W.P. Kuala Lumpur,8,mean,4736
2019-01-01,W.P. Kuala Lumpur,9,mean,4920
2019-01-01,W.P. Kuala Lumpur,10,mean,5076
2019-01-01,W.P. Kuala Lumpur,11,mean,5256
2019-01-01,W.P. Kuala Lumpur,12,mean,5424
2019-01-01,W.P. Kuala Lumpur,13,mean,5563
2019-01-01,W.P. Kuala Lumpur,14,mean,5703
2019-01-01,W.P. Kuala Lumpur,15,mean,5838
2019-01-01,W.P. Kuala Lumpur,16,mean,5977
2019-01-01,W.P. Kuala Lumpur,17,mean,6129
2019-01-01,W.P. Kuala Lumpur,18,mean,6267
2019-01-01,W.P. Kuala Lumpur,19,mean,6429
2019-01-01,W.P. Kuala Lumpur,20,mean,6550
2019-01-01,W.P. Kuala Lumpur,21,mean,6705
2019-01-01,W.P. Kuala Lumpur,22,mean,6837
2019-01-01,W.P. Kuala Lumpur,23,mean,6984
2019-01-01,W.P. Kuala Lumpur,24,mean,7110
2019-01-01,W.P. Kuala Lumpur,25,mean,7232
2019-01-01,W.P. Kuala Lumpur,26,mean,7387
2019-01-01,W.P. Kuala Lumpur,27,mean,7522
2019-01-01,W.P. Kuala Lumpur,28,mean,7659
2019-01-01,W.P. Kuala Lumpur,29,mean,7785
2019-01-01,W.P. Kuala Lumpur,30,mean,7900
2019-01-01,W.P. Kuala Lumpur,31,mean,8026
2019-01-01,W.P. Kuala Lumpur,32,mean,8148
2019-01-01,W.P. Kuala Lumpur,33,mean,8279
